District,Mandal,Date,Rainfall (mm),humidity_min (%),Humidity_max (%)
Warangal (R),Raiparthy,2019-08-21,0.0,74.3,97.6
Warangal (R),Raiparthy,2019-08-22,1.5,74.2,92.2
Warangal (R),Raiparthy,2019-08-23,15.5,78.2,92.9
Warangal (R),Raiparthy,2019-08-24,0.0,82.3,92.6
Warangal (R),Raiparthy,2019-08-25,0.0,66.7,87.0
Warangal (R),Raiparthy,2019-08-26,0.0,66.2,90.8
Warangal (R),Raiparthy,2019-08-27,0.0,63.3,83.7
Warangal (R),Raiparthy,2019-08-28,0.3,55.4,86.2
Warangal (R),Raiparthy,2019-08-29,0.0,57.5,86.9
Warangal (R),Raiparthy,2019-08-30,0.0,63.5,85.6
Warangal (R),Raiparthy,2019-08-31,18.2,71.0,94.3
Warangal (R),Raiparthy,2019-09-01,20.0,75.6,92.1
Warangal (R),Raiparthy,2019-09-02,40.6,76.2,96.4
Warangal (R),Raiparthy,2019-09-03,1.9,81.6,93.6
Warangal (R),Raiparthy,2019-09-04,9.3,79.3,93.1
Warangal (R),Raiparthy,2019-09-05,14.9,83.4,95.8
Warangal (R),Raiparthy,2019-09-06,0.5,72.0,90.4
Warangal (R),Raiparthy,2019-09-07,3.0,78.5,90.8
Warangal (R),Raiparthy,2019-09-08,0.0,78.8,88.8
Warangal (R),Raiparthy,2019-09-09,0.0,73.6,90.7
Warangal (R),Parvathagiri,2019-07-01,8.5,67.2,99.6
Warangal (R),Parvathagiri,2019-07-02,8.5,71.6,100.0
Warangal (R),Parvathagiri,2019-07-03,2.0,72.6,98.6
Warangal (R),Parvathagiri,2019-07-04,0.3,62.2,87.4
Warangal (R),Parvathagiri,2019-07-05,0.3,47.5,78.9
Warangal (R),Parvathagiri,2019-07-06,2.5,61.6,92.9
Warangal (R),Parvathagiri,2019-07-07,0.0,55.0,75.4
Warangal (R),Parvathagiri,2019-07-08,7.2,46.7,99.1
Warangal (R),Parvathagiri,2019-07-09,9.8,45.1,100.0
Warangal (R),Parvathagiri,2019-07-10,7.6,57.7,100.0
Warangal (R),Parvathagiri,2019-07-11,1.5,50.6,93.3
Warangal (R),Parvathagiri,2019-07-12,20.6,50.8,100.0
Warangal (R),Parvathagiri,2019-07-13,0.8,53.7,92.8
Warangal (R),Parvathagiri,2019-07-14,0.8,51.1,93.7
Warangal (R),Parvathagiri,2019-07-15,0.0,50.3,90.7
Warangal (R),Parvathagiri,2019-07-16,0.2,45.1,90.9
Warangal (R),Parvathagiri,2019-07-17,0.0,43.7,86.2
Warangal (R),Parvathagiri,2019-07-18,0.0,38.6,76.7
Warangal (R),Parvathagiri,2019-07-19,0.8,41.4,89.8
Warangal (R),Parvathagiri,2019-07-20,0.6,53.8,97.6
Warangal (R),Parvathagiri,2019-07-21,39.9,65.8,100.0
Warangal (R),Parvathagiri,2019-07-22,14.0,53.1,98.3
Warangal (R),Parvathagiri,2019-07-23,0.0,55.7,95.9
Warangal (R),Parvathagiri,2019-07-24,0.0,55.2,88.3
Warangal (R),Parvathagiri,2019-07-25,0.0,50.8,77.4
Warangal (R),Parvathagiri,2019-07-26,21.7,57.7,100.0
Warangal (R),Parvathagiri,2019-07-27,11.8,90.9,99.8
Warangal (R),Parvathagiri,2019-07-28,14.8,83.0,99.8
Warangal (R),Parvathagiri,2019-07-29,45.8,80.6,92.7
Warangal (R),Parvathagiri,2019-07-30,6.8,93.7,100.0
Warangal (R),Parvathagiri,2019-07-31,0.3,73.0,96.2
Warangal (R),Parvathagiri,2019-08-01,4.9,65.6,99.1
Warangal (R),Parvathagiri,2019-08-02,79.5,75.8,98.8
Warangal (R),Parvathagiri,2019-08-03,43.4,93.5,96.3
Warangal (R),Parvathagiri,2019-08-04,0.9,83.9,94.6
Warangal (R),Parvathagiri,2019-08-05,1.3,81.6,96.1
Warangal (R),Parvathagiri,2019-08-06,11.2,81.0,99.1
Warangal (R),Parvathagiri,2019-08-07,46.8,96.2,100.0
Warangal (R),Parvathagiri,2019-08-08,10.8,93.3,100.0
Warangal (R),Parvathagiri,2019-08-09,2.6,79.4,100.0
Warangal (R),Parvathagiri,2019-08-10,0.0,72.2,94.4
Warangal (R),Parvathagiri,2019-08-11,0.0,63.1,92.7
Warangal (R),Parvathagiri,2019-08-12,0.0,63.0,93.6
Warangal (R),Parvathagiri,2019-08-13,0.0,62.8,92.1
Warangal (R),Parvathagiri,2019-08-14,2.5,68.1,99.6
Warangal (R),Parvathagiri,2019-08-15,0.3,75.0,98.7
Warangal (R),Parvathagiri,2019-08-16,0.0,68.1,98.5
Warangal (R),Parvathagiri,2019-08-17,0.0,59.9,97.0
Warangal (R),Parvathagiri,2019-08-18,0.0,57.9,99.6
Warangal (R),Parvathagiri,2019-08-19,9.6,92.3,100.0
Warangal (R),Parvathagiri,2019-08-20,2.9,69.8,99.9
Warangal (R),Parvathagiri,2019-08-21,1.4,83.3,99.9
Warangal (R),Parvathagiri,2019-08-22,0.8,72.0,99.8
Warangal (R),Parvathagiri,2019-08-23,14.1,75.2,99.4
Warangal (R),Parvathagiri,2019-08-24,1.9,85.6,98.6
Warangal (R),Parvathagiri,2019-08-25,0.0,60.1,93.4
Warangal (R),Parvathagiri,2019-08-26,0.0,61.0,94.1
Warangal (R),Parvathagiri,2019-08-27,0.0,63.7,95.1
Warangal (R),Parvathagiri,2019-08-28,0.0,50.8,87.2
Warangal (R),Parvathagiri,2019-08-29,0.0,48.0,94.6
Warangal (R),Parvathagiri,2019-08-30,0.2,57.9,89.3
Warangal (R),Parvathagiri,2019-08-31,5.4,62.5,97.5
Warangal (R),Parvathagiri,2019-09-01,48.8,78.2,99.8
Warangal (R),Parvathagiri,2019-09-02,33.1,80.5,99.8
Warangal (R),Parvathagiri,2019-09-03,0.9,80.6,99.0
Warangal (R),Parvathagiri,2019-09-04,4.3,82.8,98.1
Warangal (R),Parvathagiri,2019-09-05,9.9,79.5,99.2
Warangal (R),Parvathagiri,2019-09-06,0.2,70.5,95.8
Warangal (R),Parvathagiri,2019-09-07,0.9,80.5,97.9
Warangal (R),Parvathagiri,2019-09-08,0.9,79.9,94.7
Warangal (R),Parvathagiri,2019-09-09,0.3,76.0,97.2
Warangal (R),Nekkonda,2019-07-01,9.8,72.4,92.5
Warangal (R),Nekkonda,2019-07-02,20.6,75.2,92.2
Warangal (R),Nekkonda,2019-07-03,1.2,78.9,92.7
Warangal (R),Nekkonda,2019-07-04,0.1,62.8,89.7
Warangal (R),Nekkonda,2019-07-05,0.1,46.4,79.4
Warangal (R),Nekkonda,2019-07-06,3.9,62.2,89.6
Warangal (R),Nekkonda,2019-07-07,0.2,52.7,76.8
Warangal (R),Nekkonda,2019-07-08,1.7,44.1,92.8
Warangal (R),Nekkonda,2019-07-09,5.9,45.0,92.6
Warangal (R),Nekkonda,2019-07-10,5.0,54.3,92.7
Warangal (R),Nekkonda,2019-07-11,3.1,47.2,91.4
Warangal (R),Nekkonda,2019-07-12,18.6,49.9,92.7
Warangal (R),Nekkonda,2019-07-13,1.3,52.7,92.7
Warangal (R),Nekkonda,2019-07-14,0.0,49.5,91.7
Warangal (R),Nekkonda,2019-07-15,0.0,49.4,87.4
Warangal (R),Nekkonda,2019-07-16,0.2,43.4,87.2
Warangal (R),Nekkonda,2019-07-17,0.5,42.4,83.1
Warangal (R),Nekkonda,2019-07-18,0.0,38.8,74.8
Warangal (R),Nekkonda,2019-07-19,0.6,41.6,86.5
Warangal (R),Nekkonda,2019-07-20,0.2,49.9,89.1
Warangal (R),Nekkonda,2019-07-21,24.7,62.4,89.6
Warangal (R),Nekkonda,2019-07-22,12.7,51.2,89.6
Warangal (R),Nekkonda,2019-07-23,0.3,54.3,88.9
Warangal (R),Nekkonda,2019-07-24,0.0,51.1,86.0
Warangal (R),Nekkonda,2019-07-25,0.0,47.7,73.2
Warangal (R),Nekkonda,2019-07-26,17.3,55.5,92.7
Warangal (R),Nekkonda,2019-07-27,12.6,86.7,92.9
Warangal (R),Nekkonda,2019-07-28,38.9,83.5,93.1
Warangal (R),Nekkonda,2019-07-29,20.5,86.7,92.8
Warangal (R),Nekkonda,2019-07-30,17.6,88.5,100.0
Warangal (R),Nekkonda,2019-07-31,0.4,82.1,98.0
Warangal (R),Nekkonda,2019-08-01,5.7,67.3,93.2
Warangal (R),Nekkonda,2019-08-02,99.2,76.7,93.4
Warangal (R),Nekkonda,2019-08-03,52.2,87.3,96.1
Warangal (R),Nekkonda,2019-08-04,2.8,90.1,97.8
Warangal (R),Nekkonda,2019-08-05,0.0,87.8,98.7
Warangal (R),Nekkonda,2019-08-06,20.1,86.0,99.5
Warangal (R),Nekkonda,2019-08-07,49.0,96.4,99.8
Warangal (R),Nekkonda,2019-08-08,26.4,95.3,100.0
Warangal (R),Nekkonda,2019-08-09,7.8,84.0,99.9
Warangal (R),Nekkonda,2019-08-10,0.0,80.6,93.7
Warangal (R),Nekkonda,2019-08-11,0.2,77.0,96.2
Warangal (R),Nekkonda,2019-08-12,0.0,77.2,97.1
Warangal (R),Nekkonda,2019-08-13,0.2,77.8,96.6
Warangal (R),Nekkonda,2019-08-14,2.1,82.2,100.0
Warangal (R),Nekkonda,2019-08-15,2.8,83.5,99.6
Warangal (R),Nekkonda,2019-08-16,0.0,77.9,99.4
Warangal (R),Nekkonda,2019-08-17,0.0,75.3,99.0
Warangal (R),Nekkonda,2019-08-18,0.0,67.4,99.9
Warangal (R),Nekkonda,2019-08-19,8.8,95.2,100.0
Warangal (R),Nekkonda,2019-08-20,5.2,78.0,100.0
Warangal (R),Nekkonda,2019-08-21,1.2,82.0,93.1
Warangal (R),Nekkonda,2019-08-22,1.8,75.5,93.2
Warangal (R),Nekkonda,2019-08-23,8.1,71.5,90.4
Warangal (R),Nekkonda,2019-08-24,12.8,79.6,89.1
Warangal (R),Nekkonda,2019-08-25,0.4,60.3,88.4
Warangal (R),Nekkonda,2019-08-26,0.2,60.6,88.2
Warangal (R),Nekkonda,2019-08-27,0.8,64.5,88.6
Warangal (R),Nekkonda,2019-08-28,0.0,46.9,85.7
Warangal (R),Nekkonda,2019-08-29,0.2,47.7,87.7
Warangal (R),Nekkonda,2019-08-30,0.0,52.2,86.4
Warangal (R),Nekkonda,2019-08-31,3.1,59.0,89.5
Warangal (R),Nekkonda,2019-09-01,110.6,69.1,89.7
Warangal (R),Nekkonda,2019-09-02,44.6,72.6,90.8
Warangal (R),Nekkonda,2019-09-03,1.5,77.4,93.4
Warangal (R),Nekkonda,2019-09-04,2.0,84.8,93.4
Warangal (R),Nekkonda,2019-09-05,9.0,80.4,97.9
Warangal (R),Nekkonda,2019-09-06,1.3,75.6,93.2
Warangal (R),Nekkonda,2019-09-07,1.1,84.5,93.3
Warangal (R),Nekkonda,2019-09-08,1.1,83.5,93.3
Warangal (R),Nekkonda,2019-09-09,0.8,77.5,93.2
Warangal (R),Nadikuda,2019-07-01,12.0,71.4,97.0
Warangal (R),Nadikuda,2019-07-02,0.3,72.5,91.2
Warangal (R),Nadikuda,2019-07-03,30.8,73.3,98.6
Warangal (R),Nadikuda,2019-07-04,0.0,66.3,87.6
Warangal (R),Nadikuda,2019-07-05,0.0,58.3,81.3
Warangal (R),Nadikuda,2019-07-06,8.0,61.2,98.6
Warangal (R),Nadikuda,2019-07-07,0.0,61.3,80.4
Warangal (R),Nadikuda,2019-07-08,27.0,52.7,99.1
Warangal (R),Nadikuda,2019-07-09,4.3,57.9,94.3
Warangal (R),Nadikuda,2019-07-10,26.8,59.3,99.9
Warangal (R),Nadikuda,2019-07-11,0.0,62.7,86.7
Warangal (R),Nadikuda,2019-07-12,5.0,54.7,95.4
Warangal (R),Nadikuda,2019-07-13,0.0,58.3,88.9
Warangal (R),Nadikuda,2019-07-14,0.8,55.6,90.8
Warangal (R),Nadikuda,2019-07-15,0.3,50.3,88.0
Warangal (R),Nadikuda,2019-07-16,0.0,49.4,87.8
Warangal (R),Nadikuda,2019-07-17,0.0,45.8,80.0
Warangal (R),Nadikuda,2019-07-18,0.0,39.1,78.6
Warangal (R),Nadikuda,2019-07-19,13.8,42.6,97.8
Warangal (R),Nadikuda,2019-07-20,11.3,52.7,98.3
Warangal (R),Nadikuda,2019-07-21,0.0,70.7,96.2
Warangal (R),Nadikuda,2019-07-22,0.0,54.2,92.7
Warangal (R),Nadikuda,2019-07-23,6.0,56.5,95.0
Warangal (R),Nadikuda,2019-07-24,0.0,54.2,91.1
Warangal (R),Nadikuda,2019-07-25,0.0,54.0,82.0
Warangal (R),Nadikuda,2019-07-26,41.8,64.2,99.5
Warangal (R),Nadikuda,2019-07-27,18.5,79.8,99.0
Warangal (R),Nadikuda,2019-07-28,35.5,81.7,100.0
Warangal (R),Nadikuda,2019-07-29,30.0,87.0,99.8
Warangal (R),Nadikuda,2019-07-30,28.8,89.6,99.7
Warangal (R),Nadikuda,2019-07-31,0.0,74.2,91.5
Warangal (R),Nadikuda,2019-08-01,3.3,66.6,92.5
Warangal (R),Nadikuda,2019-08-02,87.0,74.4,100.0
Warangal (R),Nadikuda,2019-08-03,33.3,89.3,99.7
Warangal (R),Nadikuda,2019-08-04,4.5,82.2,96.6
Warangal (R),Nadikuda,2019-08-05,0.8,71.8,92.9
Warangal (R),Nadikuda,2019-08-06,13.3,69.3,98.5
Warangal (R),Nadikuda,2019-08-07,26.5,91.6,99.2
Warangal (R),Nadikuda,2019-08-08,18.8,87.9,99.4
Warangal (R),Nadikuda,2019-08-09,16.0,78.7,98.7
Warangal (R),Nadikuda,2019-08-10,0.0,70.0,93.3
Warangal (R),Nadikuda,2019-08-11,0.0,65.9,90.0
Warangal (R),Nadikuda,2019-08-12,0.5,64.9,95.8
Warangal (R),Nadikuda,2019-08-13,0.0,69.1,96.8
Warangal (R),Nadikuda,2019-08-14,0.0,77.7,95.1
Warangal (R),Nadikuda,2019-08-15,0.0,74.6,97.4
Warangal (R),Nadikuda,2019-08-16,0.0,69.6,95.5
Warangal (R),Nadikuda,2019-08-17,0.0,65.7,96.5
Warangal (R),Nadikuda,2019-08-18,0.0,69.3,96.3
Warangal (R),Nadikuda,2019-08-19,11.5,83.3,99.8
Warangal (R),Nadikuda,2019-08-20,22.0,69.2,98.6
Warangal (R),Nadikuda,2019-08-21,0.0,76.9,98.8
Warangal (R),Nadikuda,2019-08-22,7.5,75.3,98.0
Warangal (R),Nadikuda,2019-08-23,19.0,77.5,99.4
Warangal (R),Nadikuda,2019-08-24,0.8,87.3,99.3
Warangal (R),Nadikuda,2019-08-25,7.8,72.1,97.4
Warangal (R),Nadikuda,2019-08-26,5.3,67.3,97.8
Warangal (R),Nadikuda,2019-08-27,0.0,70.6,96.3
Warangal (R),Nadikuda,2019-08-28,0.0,59.6,92.1
Warangal (R),Nadikuda,2019-08-29,0.0,61.7,98.2
Warangal (R),Nadikuda,2019-08-30,0.0,56.1,95.9
Warangal (R),Nadikuda,2019-08-31,36.5,66.9,99.7
Warangal (R),Nadikuda,2019-09-01,87.3,75.5,99.5
Warangal (R),Nadikuda,2019-09-02,2.5,74.9,96.5
Warangal (R),Nadikuda,2019-09-03,3.5,83.6,97.4
Warangal (R),Nadikuda,2019-09-04,1.8,87.3,96.8
Warangal (R),Nadikuda,2019-09-05,0.0,77.7,95.8
Warangal (R),Nadikuda,2019-09-06,1.5,72.9,96.3
Warangal (R),Nadikuda,2019-09-07,0.5,78.6,93.3
Warangal (R),Nadikuda,2019-09-08,0.0,79.4,93.0
Warangal (R),Nadikuda,2019-09-09,7.3,74.2,98.7
Warangal (U),Bheemadevarapalle,2019-07-01,23.4,73.2,97.5
Warangal (U),Bheemadevarapalle,2019-07-02,8.6,76.6,97.3
Warangal (U),Bheemadevarapalle,2019-07-03,19.4,76.2,97.0
Warangal (U),Bheemadevarapalle,2019-07-04,4.5,73.3,87.0
Warangal (U),Bheemadevarapalle,2019-07-05,0.0,63.1,76.9
Warangal (U),Bheemadevarapalle,2019-07-06,8.7,63.4,91.1
Warangal (U),Bheemadevarapalle,2019-07-07,0.0,58.7,76.9
Warangal (U),Bheemadevarapalle,2019-07-08,33.4,50.3,93.4
Warangal (U),Bheemadevarapalle,2019-07-09,21.6,58.4,92.8
Warangal (U),Bheemadevarapalle,2019-07-10,0.7,59.8,93.3
Warangal (U),Bheemadevarapalle,2019-07-11,0.0,55.7,80.8
Warangal (U),Bheemadevarapalle,2019-07-12,8.5,56.5,90.8
Warangal (U),Bheemadevarapalle,2019-07-13,0.0,56.5,82.8
Warangal (U),Bheemadevarapalle,2019-07-14,5.4,57.6,93.0
Warangal (U),Bheemadevarapalle,2019-07-15,0.0,50.9,79.9
Warangal (U),Bheemadevarapalle,2019-07-16,0.0,50.4,73.2
Warangal (U),Bheemadevarapalle,2019-07-17,0.0,45.2,77.6
Warangal (U),Bheemadevarapalle,2019-07-18,0.0,48.3,73.5
Warangal (U),Bheemadevarapalle,2019-07-19,0.0,42.7,62.8
Warangal (U),Bheemadevarapalle,2019-07-20,84.2,52.0,88.8
Warangal (U),Bheemadevarapalle,2019-07-21,0.0,76.7,97.5
Warangal (U),Bheemadevarapalle,2019-07-22,0.0,66.7,95.3
Warangal (U),Bheemadevarapalle,2019-07-23,0.0,62.5,90.8
Warangal (U),Bheemadevarapalle,2019-07-24,0.0,57.9,85.6
Warangal (U),Bheemadevarapalle,2019-07-25,0.0,57.4,79.9
Warangal (U),Bheemadevarapalle,2019-07-26,27.4,61.8,97.2
Warangal (U),Bheemadevarapalle,2019-07-27,15.6,84.4,98.0
Warangal (U),Bheemadevarapalle,2019-07-28,23.4,80.4,97.8
Warangal (U),Bheemadevarapalle,2019-07-29,53.6,76.7,98.4
Warangal (U),Bheemadevarapalle,2019-07-30,20.1,79.3,98.2
Warangal (U),Bheemadevarapalle,2019-07-31,0.0,71.7,86.4
Warangal (U),Bheemadevarapalle,2019-08-01,0.0,62.3,92.5
Warangal (U),Bheemadevarapalle,2019-08-02,36.8,76.9,97.9
Warangal (U),Bheemadevarapalle,2019-08-03,26.2,90.1,100.0
Warangal (U),Bheemadevarapalle,2019-08-04,1.7,83.5,92.8
Warangal (U),Bheemadevarapalle,2019-08-05,1.8,63.8,100.0
Warangal (U),Bheemadevarapalle,2019-08-06,8.9,60.4,97.2
Warangal (U),Bheemadevarapalle,2019-08-07,38.4,90.8,100.0
Warangal (U),Bheemadevarapalle,2019-08-08,21.0,90.2,100.0
Warangal (U),Bheemadevarapalle,2019-08-09,18.1,65.2,97.1
Warangal (U),Bheemadevarapalle,2019-08-10,0.0,61.1,90.1
Warangal (U),Bheemadevarapalle,2019-08-11,0.0,70.9,85.8
Warangal (U),Bheemadevarapalle,2019-08-12,0.0,58.4,90.8
Warangal (U),Bheemadevarapalle,2019-08-13,6.6,71.7,97.2
Warangal (U),Bheemadevarapalle,2019-08-14,0.0,67.0,90.8
Warangal (U),Bheemadevarapalle,2019-08-15,0.0,76.9,92.4
Warangal (U),Bheemadevarapalle,2019-08-16,0.0,67.6,92.1
Warangal (U),Bheemadevarapalle,2019-08-17,0.0,70.9,92.4
Warangal (U),Bheemadevarapalle,2019-08-18,0.0,66.0,97.6
Warangal (U),Bheemadevarapalle,2019-08-19,25.9,70.1,99.9
Warangal (U),Bheemadevarapalle,2019-08-20,2.0,78.6,97.6
Warangal (U),Bheemadevarapalle,2019-08-21,0.0,79.1,93.6
Warangal (U),Bheemadevarapalle,2019-08-22,0.0,73.0,93.0
Warangal (U),Bheemadevarapalle,2019-08-23,16.9,82.7,99.2
Warangal (U),Bheemadevarapalle,2019-08-24,9.1,72.1,97.6
Warangal (U),Bheemadevarapalle,2019-08-25,0.0,71.0,92.8
Warangal (U),Bheemadevarapalle,2019-08-26,1.1,69.9,98.6
Warangal (U),Bheemadevarapalle,2019-08-27,0.0,70.9,98.2
Warangal (U),Bheemadevarapalle,2019-08-28,0.0,59.1,94.2
Warangal (U),Bheemadevarapalle,2019-08-29,0.0,58.9,92.7
Warangal (U),Bheemadevarapalle,2019-08-30,3.7,62.8,99.6
Warangal (U),Bheemadevarapalle,2019-08-31,5.0,74.4,99.9
Warangal (U),Bheemadevarapalle,2019-09-01,73.6,74.9,99.9
Warangal (U),Bheemadevarapalle,2019-09-02,11.4,62.1,99.6
Warangal (U),Bheemadevarapalle,2019-09-03,1.8,62.6,98.3
Warangal (U),Bheemadevarapalle,2019-09-04,4.1,67.9,100.0
Warangal (U),Bheemadevarapalle,2019-09-05,1.4,59.2,98.3
Warangal (U),Bheemadevarapalle,2019-09-06,4.8,70.7,97.8
Warangal (U),Bheemadevarapalle,2019-09-07,0.0,70.6,91.6
Warangal (U),Bheemadevarapalle,2019-09-08,0.0,62.1,90.8
Warangal (U),Bheemadevarapalle,2019-09-09,3.2,58.9,100.0
Warangal (U),Velair,2019-07-01,1.5,86.6,100.0
Warangal (U),Velair,2019-07-02,2.3,87.4,100.0
Warangal (U),Velair,2019-07-03,7.0,87.8,100.0
Warangal (U),Velair,2019-07-04,1.3,82.9,100.0
Warangal (U),Velair,2019-07-05,0.0,55.0,89.1
Warangal (U),Velair,2019-07-06,0.3,59.0,97.6
Warangal (U),Velair,2019-07-07,0.0,63.1,75.2
Warangal (U),Velair,2019-07-08,6.5,48.0,89.7
Warangal (U),Velair,2019-07-09,4.0,54.1,100.0
Warangal (U),Velair,2019-07-10,0.0,64.9,100.0
Warangal (U),Velair,2019-07-11,0.0,54.5,81.4
Warangal (U),Velair,2019-07-12,0.0,56.8,89.3
Warangal (U),Velair,2019-07-13,0.0,53.1,83.7
Warangal (U),Velair,2019-07-14,0.0,61.3,100.0
Warangal (U),Velair,2019-07-15,0.3,53.1,92.2
Warangal (U),Velair,2019-07-16,0.0,48.6,80.2
Warangal (U),Velair,2019-07-17,0.0,44.6,76.9
Warangal (U),Velair,2019-07-18,0.0,39.7,68.5
Warangal (U),Velair,2019-07-19,0.8,40.9,100.0
Warangal (U),Velair,2019-07-20,28.2,49.7,96.6
Warangal (U),Velair,2019-07-21,0.0,86.9,100.0
Warangal (U),Velair,2019-07-22,0.0,77.4,100.0
Warangal (U),Velair,2019-07-23,0.0,63.1,100.0
